CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210801,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,2,"People aged between 12 and 14 could be vaccinated from August.  Original link:https://baijiahao.baidu.com/s?id=1705308569673705874&wfr=spider&for=pc  Archived link:http://archive.today/2022.06.28-092156/https://baijiahao.baidu.com/s?id=1705308569673705874&wfr=spider&for=pc",3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,46.30,46.30,46.30,46.30,46.30,46.30,,,51.56,51.56,51.56,51.56,51.56,51.56,,,58.93,58.93,58.93,58.93,58.93,58.93,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210802,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,46.30,46.30,46.30,46.30,46.30,46.30,,,51.56,51.56,51.56,51.56,51.56,51.56,,,58.93,58.93,58.93,58.93,58.93,58.93,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210803,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,46.30,46.30,46.30,46.30,46.30,46.30,,,51.56,51.56,51.56,51.56,51.56,51.56,,,58.93,58.93,58.93,58.93,58.93,58.93,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210804,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,46.30,46.30,46.30,46.30,46.30,46.30,,,51.56,51.56,51.56,51.56,51.56,51.56,,,58.93,58.93,58.93,58.93,58.93,58.93,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210805,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,"Suzhou and Ma'anshan City stipulate that ""family dinners should be limited to less than 10 people.    https://web.archive.org/web/20210816122504/https://baijiahao.baidu.com/s?id=1707246074896375460&wfr=spider&for=pc",0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,"0805-Some cities in Anhui province impose temporary closed management on elderly institutions    https://web.archive.org/web/20210809162152/https://baijiahao.baidu.com/s?id=1707261268952804357&wfr=spider&for=pc",,,2,,3,"On July 30, 2021, the Ministry of Education of China issued a notice to do a good job of vaccination for eligible students under the age of 18 in a step-by-step and orderly manner. At this stage, people aged 12-18 can be vaccinated.  Original link: http://www.moe.gov.cn/jyb _ xwfb/gzdt _ gzdt/s5987/202108/t20210802 _ 548379.html.  Archive link: http://archive.today/2023.03.14-150158/http://www.moe.gov.cn/jyb _ xwfb/gzdt _ gzdt/s5987/202108/t20210802 _ 54802.    On August 5, 2021, the Ministry of Transport issued the ""Guidelines for the Prevention and Control of COVID-19 Epidemic in Passenger Stations and Means of Transportation (Fifth Edition)"", which clearly required the establishment of staff engaged in the transshipment of inbound personnel to ""not work without vaccination"".  Original link: http://www.gov.cn/zhengce/zhengceku/2021-08/06/content _ 5629894.htm.  Archive link: http://archive.today/2021.09.01-222428/http://www.gov.cn/zhengce/zhengceku/2021-08/06/content _ 5629894.htm.",5-15 yrs,5-15 yrs,2,2,2,2,5,"The policy has not changed.",1,"On August 5, 2021, the Ministry of Transport issued the ""Guidelines for the Prevention and Control of COVID-19 Epidemic in Passenger Stations and Means of Transportation (Fifth Edition)"", which clearly required the establishment of staff engaged in the transshipment of inbound personnel to ""not work without vaccination"". Therefore, the staff engaged in the transshipment of entry personnel are required to be compulsory.  Original link: http://www.gov.cn/zhengce/zhengceku/2021-08/06/content _ 5629894.htm.  Archive link: http://archive.today/2021.09.01-222428/http://www.gov.cn/zhengce/zhengceku/2021-08/06/content _ 5629894.htm.",1008,6,Under 50%,53.24,53.24,53.24,53.24,53.24,53.24,,,56.51,56.51,56.51,56.51,56.51,56.51,,,64.58,64.58,64.58,64.58,64.58,64.58,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210806,2.00,1,,,,,2.00,1,"Cities in Anhui Province request suspension of all offline educational teaching activities.    https://web.archive.org/web/20210809153943/https://mp.weixin.qq.com/s/CS97pbY7ddj-k7PeAPhSHw",2.00,0,,,,,2.00,0,"Some cities in Anhui Province require the closure of workplaces such as cultural centres.    https://web.archive.org/web/20210809155236/https://www.sohu.com/a/481881524_121106991",2.00,0,,,,,2.00,0,"Some cities in Anhui Province request a moratorium on all offline sporting events.    https://web.archive.org/web/20210809155236/https://www.sohu.com/a/481881524_121106991",4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,"Anhui Provincial Department of Housing and Construction requires construction site personnel to ""not go out unless necessary""    https://web.archive.org/web/20210809155857/https://www.sohu.com/a/482009420_121106991",2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210807,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210808,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210809,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210810,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,"No policy has changed.The policy stays the same as the one introduced on July 26, 2021.  The Anhui government advises parents to not only take the lead in vaccinating their own children against New Crown, but also to be proactive in getting their children aged 12-17 years old vaccinated against New Crown.    https://web.archive.org/web/20210802163004/https://baijiahao.baidu.com/s?id=1706333345499187059&wfr=spider&for=pc",3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210811,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Under 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210812,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210813,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00," No policy change has been found. From 15/03/2021 onwards, visa application requirements for foreigners who received the COVID-19 vaccines made in China will be relaxed for their travel to China.   According to the State Council's press conference on 13/08/2021, all airports should continue to implement COVID-19 prevention and control at the border and enhance health surveillance and nucleic acid testing during quarantine of people entering the country.    https://archive.vn/BRl7y  https://archive.ph/IqwRV",0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210814,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210815,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,"Emergency notices had been issued in many places in Anhui, and all public baths, foot baths, chess and card rooms, game halls, Internet cafes and other places would be closed.    https://archive.ph/gj3Kv#selection-195.7-217.6",2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210816,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,63.28,63.28,63.28,63.28,63.28,63.28,,,72.32,72.32,72.32,72.32,72.32,72.32,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210817,1.00,1,,,,,1.00,1,"The Anhui provincial government has asked all regions to do a good job of preventing and controlling the epidemic before, during and after the start of this autumn term    https://web.archive.org/web/20210823140013/https://view.inews.qq.com/a/20210818A0BLYO00?startextras=0_4142ab91e4f74&from=ampzkqw",2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210818,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210819,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210820,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210821,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210822,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,"Some parks in Hefei were under closed management, and all on-site mass worship activities were suspended.    https://archive.ph/PjzM0#selection-1623.22-1623.41",2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210823,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210824,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20210825,1.00,1,,,,,1.00,1,,2.00,0,,,,,2.00,0,,2.00,0,,,,,2.00,0,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,2.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,1,,1008,6,Over 50%,61.57,61.57,61.57,61.57,61.57,61.57,,,61.20,61.20,61.20,61.20,61.20,61.20,,,69.94,69.94,69.94,69.94,69.94,69.94,,,0.00,0.00
